0	0	0	110111110
0	0	0	101110110
0	0	0	111100111
0	0	0	100111101
0	0	0	000001001
0	0	0	000000010
0	0	0	000101111
0	0	0	001010000
0	0	0	011000001
0	0	0	111011001
0	0	0	011101101
0	0	0	000100101
0	0	0	010110100
0	0	0	011001011
0	0	0	011100110
0	0	0	100011011
0	0	0	100110110
0	0	0	101100100
0	0	0	101001101
0	0	0	001111001
0	0	0	000100000
0	0	0	001011111
0	0	0	001110010
0	0	0	010110001
0	0	0	011101101
0	0	0	100010100
0	0	0	101000110
0	0	0	101011010
0	0	0	101101011
0	0	0	111110111
0	0	0	110101001
0	0	0	000001001
0	0	0	001111001
0	0	0	100010011
0	0	0	110001111
0	0	0	110100010
0	0	0	110111110
0	0	0	111110000
0	0	0	011101111
0	0	0	101100001
0	0	0	110000101
0	0	0	111110101
0	0	0	010110110
0	0	0	001111110
0	0	0	010010000
0	0	0	010111101
0	0	0	011101111
0	0	0	100010110
0	0	0	000100010
0	0	0	000000100
0	0	0	000010011
0	0	0	001011101
0	0	0	011001100
0	0	0	111010100
0	0	0	000101001
0	0	0	000111110
0	0	0	001110000
0	0	0	011100001
0	0	0	111111001
0	0	0	000110101
0	0	0	001101100
0	0	0	010001111
0	0	0	011111101
0	0	0	110010101
0	0	0	111100101
0	0	0	001111011
0	0	0	110101011
0	0	0	010011000
0	0	0	101001000
0	0	0	011101010
0	0	0	100111010
0	0	0	111110010
0	0	0	001010010
0	0	0	011000110
0	0	0	000001110
0	0	0	000000101
0	0	0	000011001
0	0	0	000101000
0	0	0	001111100
0	0	0	010011111
0	0	0	010001000
0	0	0	010010100
0	0	0	010111001
0	0	0	011001101
0	0	0	011011010
0	0	0	011010001
0	0	0	011110111
0	0	0	011100000
0	0	0	100000001
0	0	0	000110101
0	0	0	011010001
0	0	0	100001010
0	0	0	101010011
0	0	0	111000010
0	0	0	100100111
0	0	0	101111110
0	0	0	111101111
0	0	0	101011000
0	0	0	111001001
0	0	0	101100110
0	0	0	110000010
0	0	0	011000100
0	0	0	001111110
0	0	0	010011101
0	0	0	011001111
0	0	0	011100010
0	0	0	100010100
0	0	0	101100100
0	0	0	111110000
0	0	0	100111000
0	0	0	010011000
0	0	0	011101000
0	0	0	100011110
0	0	0	100110011
0	0	0	101100001
0	0	0	110000010
0	0	0	111110000
0	0	0	110101100
0	0	0	001111100
0	0	0	010011000
0	0	0	100010110
0	0	0	101100100
0	0	0	110001010
0	0	0	110100111
0	0	0	111110101
0	0	0	000010000
0	0	0	000111101
0	0	0	001000010
0	0	0	010100001
0	0	0	011010011
0	0	0	100101111
0	0	0	110111011
0	0	0	111001011
0	0	0	001101011
0	0	0	000110010
0	0	0	000010100
0	0	0	000000011
0	0	0	100110111
0	0	0	010010111
0	0	0	000101101
0	0	0	010000000
0	0	0	011100111
0	0	0	011110000
0	0	0	100010001
0	0	0	100011010
0	0	0	100111100
0	0	0	100101011
0	0	0	110000110
0	0	0	111110100
0	0	0	101101110
0	0	0	101111001
0	0	0	110100110
0	0	0	110001101
0	0	0	101000101
0	0	0	110011010
0	0	0	111111111
0	0	0	111101000
0	0	0	000011111
0	0	0	010100101
0	0	0	001101101
0	0	0	000110100
0	0	0	001001011
0	0	0	001100110
0	0	0	001111010
0	0	0	101011001
0	0	0	110111101
0	0	0	111001101
0	0	0	010000011
0	0	0	100100011
0	0	0	110110111
0	0	0	010110010
0	0	0	011111100
0	0	0	111001000
0	0	0	100000101
0	0	0	000110001
0	0	0	100001110
0	0	0	101110101
0	0	0	001000001
0	0	0	110010001
0	0	0	011010111
0	0	0	001101101
0	0	0	010001110
0	0	0	010000101
0	0	0	010101000
0	0	0	110111010
0	0	0	011000000
0	0	0	011110001
0	0	0	111000101
0	0	0	100000111
0	0	0	000110011
0	0	0	101110111
0	0	0	001000011
0	0	0	111100011
0	0	0	010101110
0	0	0	011011100
0	0	0	100100000
0	0	0	110110100
0	0	0	111000100
0	0	0	000111001
0	0	0	000011111
0	0	0	000101110
0	0	0	010000011
0	0	0	011110001
0	0	0	100001101
0	0	0	010101101
0	0	0	000010111
0	0	0	000000000
